"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://contractorwebsitetemplate.com/service-gbp-5/page-5-sub-gbp-category-5/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service/Sub-GBP-Category-5-Page-5) + (Service Area)","56","521","Discover (Service Area) top (Sub-Service/Sub-GBP-Category-5-Page-5). Our expert team offers on-site work, custom solutions, and craftsmanship.","142","903","","0","(Sub-Service/Sub-GBP-Category-5-Page-5) in (Service Area)","57","Need Expert (Sub-Service/Sub-GBP-Category-5-Page-5) In (The Service Area)?","74","We Are The (Business Name) Offering (Sub-Service/Sub-GBP-Category-5-Page-5) In (Service Area)","93","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/service-gbp-5/page-5-sub-gbp-category-5/","","","","","","221095","33434","33434","12.808","","868","198","4.384","40.203","Hard","3.677","1","2","","44","40","0","100.000","48","44","0","7","5","0","","","","","632f7b0d4e4cf47b2dd1f5f8c474874","0.527","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/service-gbp-5/page-5-sub-gbp-category-5/","2025-11-28 22:06:11"
"https://contractorwebsitetemplate.com/wp-content/uploads/2024/06/cropped-Screenshot_2023-04-10_at_1.41.12_PM-removebg-preview-4-300x100.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","12715","12715","12715","4.871","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.456","Sun, 09 Jun 2024 17:44:25 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/uploads/2024/06/cropped-Screenshot_2023-04-10_at_1.41.12_PM-removebg-preview-4-300x100.png","2025-11-28 22:06:12"
"https://contractorwebsitetemplate.com/service-gbp-5/page-1-sub-gbp-category-5/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service/Sub-GBP-Category-5-Page-1) + (Service Area)","56","521","Discover (Service Area) top (Sub-Service/Sub-GBP-Category-5-Page-1). Our expert team offers on-site work, custom solutions, and craftsmanship.","142","903","","0","(Sub-Service/Sub-GBP-Category-5-Page-1) in (Service Area)","57","Need Expert (Sub-Service/Sub-GBP-Category-5-Page-1) In (The Service Area)?","74","We Are The (Business Name) Offering (Sub-Service/Sub-GBP-Category-5-Page-1) In (Service Area)","93","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/service-gbp-5/page-1-sub-gbp-category-5/","","","","","","221096","33432","33432","12.807","","868","198","4.384","40.203","Hard","3.677","1","2","","44","40","0","100.000","48","44","0","7","5","0","","","","","615068b6c4a036d36dbf5d9395124c2c","0.723","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/service-gbp-5/page-1-sub-gbp-category-5/","2025-11-28 22:06:11"
"https://contractorwebsitetemplate.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4872","4872","4872","1.866","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.159","Tue, 08 Aug 2023 22:22:36 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","2025-11-28 22:06:12"
"https://contractorwebsitetemplate.com/google-business-category-3/page-3-sub-gbp-category-3/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service/Sub-GBP-Category-3-Page-3) + (Service Area)","56","521","Discover (Service Area) top (Sub-Service/Sub-GBP-Category-3-Page-3). Our expert team offers on-site work, custom solutions, and craftsmanship.","142","903","","0","(Sub-Service/Sub-GBP-Category-3-Page-3) in (Service Area)","57","Intro Paragraph (“We Make ___ Simple”)","38","“What We Remove” (or “What We Do”)","34","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/google-business-category-3/page-3-sub-gbp-category-3/","","","","","","216438","33823","33823","12.957","","769","173","4.445","44.565","Hard","3.374","1","2","","44","40","0","100.000","48","44","0","7","5","0","","","","","226299170102f502f7754a98a30e47e6","0.398","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/google-business-category-3/page-3-sub-gbp-category-3/","2025-11-28 22:06:12"
"https://contractorwebsitetemplate.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.7.6","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","451","451","451","0.173","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.499","Sun, 23 Nov 2025 21:31:26 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.7.6","2025-11-28 22:06:12"
"https://contractorwebsitetemplate.com/main-service-provided-1/sub-service-1-page-2/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service #1 Page 2) + (Service Area)","40","360","Discover (Service Area) top (Sub-Service #1 Page 2). Our expert team offers on-site work, custom solutions, & craftsmanship.","124","775","","0","(Sub-Service #1 Page 2) in (Service Area)","41","Need Expert (Sub-Service #1 Page 2) In (The Service Area)?","58","We Are The (Business Name) Offering (Sub-Service #1 Page 2) In (Service Area)","77","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/main-service-provided-1/sub-service-1-page-2/","","","","","","220970","33403","33403","12.796","","893","198","4.510","49.826","Hard","3.617","1","2","","42","40","0","100.000","48","44","0","7","5","0","","","","","be04f751065455c5c08904794ffe9b67","0.681","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/main-service-provided-1/sub-service-1-page-2/","2025-11-28 22:06:12"
"https://contractorwebsitetemplate.com/wp-content/uploads/2024/06/Untitled-design-20-300x300-1-150x150.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","8463","8463","8463","3.242","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.178","Sun, 09 Jun 2024 17:45:28 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/uploads/2024/06/Untitled-design-20-300x300-1-150x150.png","2025-11-28 22:06:12"
"https://contractorwebsitetemplate.com/main-service-provided-2/","text/html; charset=UTF-8","200","OK","Indexable","","(Main Service Provided #2) + (Service Area) | (Business Name)","61","557","Expert (Main Service Provided #2) in the (service area). Years of experience, versatile solutions, and commitment to excellence. Call now.","138","850","","0","(Main Service Provided #2) in (Service Area)","44","Need Expert (Main Service Provided #2) In (The Service Area)?","61","We Are The (Business Name) Offering (Main Service Provided #2) In (Service Area)","80","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/main-service-provided-2/","","","","","","234795","33891","33891","12.983","","863","194","4.448","50.765","Fairly Hard","3.282","1","1","","47","40","0","100.000","53","44","0","7","4","0","","","","","1655438b702bbed5c066a89232a03d16","0.195","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/main-service-provided-2/","2025-11-28 22:06:13"
"https://contractorwebsitetemplate.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.33.2","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","160","160","160","0.061","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.162","Sun, 23 Nov 2025 21:31:20 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.33.2","2025-11-28 22:06:13"
"https://contractorwebsitetemplate.com/google-business-category-1/page-4-sub-gbp-category-1/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service/Sub-GBP-Category-1-Page-4) + (Service Area)","56","521","Discover (Service Area) top (Sub-Service/Sub-GBP-Category-1-Page-4). Our expert team offers on-site work, custom solutions, and craftsmanship.","142","903","","0","(Sub-Service/Sub-GBP-Category-1-Page-4) in (Service Area)","57","Intro Paragraph (“We Make ___ Simple”)","38","“What We Remove” (or “What We Do”)","34","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/google-business-category-1/page-4-sub-gbp-category-1/","","","","","","216446","33808","33808","12.951","","766","173","4.428","44.296","Hard","3.371","1","2","","43","40","0","100.000","48","44","0","7","5","0","","","","","b7ec00104c8d7f51d2f448f2b0ff873b","0.715","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/google-business-category-1/page-4-sub-gbp-category-1/","2025-11-28 22:06:12"
"https://contractorwebsitetemplate.com/google-business-category-2/page-6-sub-gbp-category-2/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service/Sub-GBP-Category-2-Page-6) + (Service Area)","56","521","Discover (Service Area) top (Sub-Service/Sub-GBP-Category-2-Page-6). Our expert team offers on-site work, custom solutions, and craftsmanship.","142","903","","0","(Sub-Service/Sub-GBP-Category-2-Page-6) in (Service Area)","57","Need Expert (Sub-Service/Sub-GBP-Category-2-Page-6) In (The Service Area)?","74","We Are The (Business Name) Offering (Sub-Service/Sub-GBP-Category-2-Page-6) In (Service Area)","93","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/google-business-category-2/page-6-sub-gbp-category-2/","","","","","","221598","33625","33625","12.881","","822","188","4.372","42.460","Hard","3.491","1","2","","44","40","0","100.000","48","44","0","7","5","0","","","","","80a793dd3e9532750cb50d530324e3d1","0.805","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/google-business-category-2/page-6-sub-gbp-category-2/","2025-11-28 22:06:12"
"https://contractorwebsitetemplate.com/google-business-category-3/","text/html; charset=UTF-8","200","OK","Indexable","","(Service GBP Category 3) + (Service Area) | (Business Name)","59","540","Discover (Service Area) top (Service GBP Category 3). Our expert team offers on-site (Service #1) custom solutions and craftsmanship.","133","836","","0","(Service/GBP Secondary Category-3) in (Service Area)","52","Need Expert (Service/GBP Secondary Category-3) In (The Service Area)?","69","We Are The (Business Name) Offering (Service/GBP Secondary Category-3) In (Service Area)","88","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/google-business-category-3/","","","","","","221660","33432","33432","12.807","","883","199","4.437","42.616","Hard","3.637","1","1","","50","40","0","100.000","59","44","0","7","5","0","","","","","4837e83ca462e07330c06f77bc14d3da","0.190","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/google-business-category-3/","2025-11-28 22:06:13"
"https://contractorwebsitetemplate.com/wp-content/uploads/2024/06/DEMO-PIC-Add-Pic-Of-Service-2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","160652","160652","160652","61.543","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.167","Sun, 09 Jun 2024 17:40:49 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/uploads/2024/06/DEMO-PIC-Add-Pic-Of-Service-2.jpg","2025-11-28 22:06:13"
"https://contractorwebsitetemplate.com/wp-content/uploads/elementor/css/post-133.css?ver=1763933490","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","799","799","799","0.306","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.160","Sun, 23 Nov 2025 21:31:30 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/uploads/elementor/css/post-133.css?ver=1763933490","2025-11-28 22:06:13"
"https://contractorwebsitetemplate.com/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=3.33.2","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","350","350","350","0.134","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.475","Sun, 23 Nov 2025 21:31:20 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=3.33.2","2025-11-28 22:06:13"
"https://contractorwebsitetemplate.com/google-business-category-2/page-1-sub-gbp-category-2/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service/Sub-GBP-Category-2-Page-1) + (Service Area)","56","521","Discover (Service Area) top (Sub-Service/Sub-GBP-Category-2-Page-1). Our expert team offers on-site work, custom solutions, and craftsmanship.","142","903","","0","(Sub-Service/Sub-GBP-Category-2-Page-1) in (Service Area)","57","Intro Paragraph (“We Make ___ Simple”)","38","“What We Remove” (or “What We Do”)","34","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/google-business-category-2/page-1-sub-gbp-category-2/","","","","","","216446","33798","33798","12.947","","766","173","4.428","44.296","Hard","3.371","1","2","","44","40","0","100.000","48","44","0","7","5","0","","","","","66e39ba0627ac7011e944212eb1697b2","0.664","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/google-business-category-2/page-1-sub-gbp-category-2/","2025-11-28 22:06:13"
"https://contractorwebsitetemplate.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.7.6","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","41594","41594","41594","15.934","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.509","Sun, 23 Nov 2025 21:31:26 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.7.6","2025-11-28 22:06:14"
"https://contractorwebsitetemplate.com/google-business-category-2/page-2-sub-gbp-category-2/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service/Sub-GBP-Category-2-Page-2) + (Service Area)","56","521","Discover (Service Area) top (Sub-Service/Sub-GBP-Category-2-Page-2). Our expert team offers on-site work, custom solutions, and craftsmanship.","142","903","","0","(Sub-Service/Sub-GBP-Category-2-Page-2) in (Service Area)","57","Need Expert (Sub-Service/Sub-GBP-Category-2-Page-2) In (The Service Area)?","74","We Are The (Business Name) Offering (Sub-Service/Sub-GBP-Category-2-Page-2) In (Service Area)","93","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/google-business-category-2/page-2-sub-gbp-category-2/","","","","","","221599","33624","33624","12.881","","822","188","4.372","42.460","Hard","3.491","1","2","","44","40","0","100.000","48","44","0","7","5","0","","","","","d8b51623046800b763ebc9184fa88596","0.713","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/google-business-category-2/page-2-sub-gbp-category-2/","2025-11-28 22:06:13"
"https://contractorwebsitetemplate.com/about/","text/html; charset=UTF-8","200","OK","Indexable","","About (Business Name) (Services Provided)","41","391","Learn a brief history about (Business Name) in (Service Area) on how they started back in (Year) and became #1 in (Service Area)","128","799","","0","About Us","8","Our Story - (Business Name)","27","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/about/","","","","","","76221","14988","14988","5.742","","362","97","3.732","39.923","Hard","4.671","1","1","","42","40","0","100.000","47","44","0","3","3","0","","","","","dfca61ec62017342002dba8f7680f643","0.177","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/about/","2025-11-28 22:06:14"
"https://contractorwebsitetemplate.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","30419","30419","30419","11.653","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.537","Tue, 07 Nov 2023 22:25:05 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","2025-11-28 22:06:14"
"https://contractorwebsitetemplate.com/wp-content/plugins/ninja-forms/assets/js/min/front-end-deps.js?ver=3.13.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","18175","18175","18175","6.962","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.183","Wed, 12 Nov 2025 21:37:23 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/plugins/ninja-forms/assets/js/min/front-end-deps.js?ver=3.13.1","2025-11-28 22:06:14"
"https://contractorwebsitetemplate.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.33.2","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","741","741","741","0.284","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.477","Sun, 23 Nov 2025 21:31:20 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.33.2","2025-11-28 22:06:14"
"https://contractorwebsitetemplate.com/service-gbp-5/page-6-sub-gbp-category-5/","text/html; charset=UTF-8","200","OK","Indexable","","(Sub-Service/Sub-GBP-Category-5-Page-6) + (Service Area)","56","521","Discover (Service Area) top (Sub-Service/Sub-GBP-Category-5-Page-6). Our expert team offers on-site work, custom solutions, and craftsmanship.","142","903","","0","(Sub-Service/Sub-GBP-Category-5-Page-4) in (Service Area)","57","Intro Paragraph (“We Make ___ Simple”)","38","“What We Remove” (or “What We Do”)","34","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://contractorwebsitetemplate.com/service-gbp-5/page-6-sub-gbp-category-5/","","","","","","216249","33792","33792","12.945","","766","173","4.428","44.296","Hard","3.375","1","2","","44","40","0","100.000","48","44","0","7","5","0","","","","","e3270531546fd711f63d62593f394148","0.178","","","","","en-US","1.1","","","","","","https://contractorwebsitetemplate.com/service-gbp-5/page-6-sub-gbp-category-5/","2025-11-28 22:06:14"
"https://contractorwebsitetemplate.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?ver=3.33.2","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","205","205","205","0.079","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.445","Sun, 23 Nov 2025 21:31:21 GMT","","","","","1.1","","","","","","https://contractorwebsitetemplate.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?ver=3.33.2","2025-11-28 22:06:14"
